Tweet Id,tweet,label
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",0
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @leeamshey : ""I’ve gone through my savings...through my 401(k). My unemployment last check is next week. I have.. $2,000...after that, I don’t know.”--Geoffrey Weglarz replaced by #H1B &amp; committed suicide: @senatemajldr @SpeakerPelosi @SenMikeLee @JohnCornyn @WCWOA @VP https://t.co/QMrmYzlTjf",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,RT @SreeMuktevi : @SriGaussian @wstock215 @USCIS The broken and shortsighted system has flooded the state's with low skilled immigrants who can pick any job without LCA and steal jobs and blame high skilled #H1B @SenatorDurbin #S386 is the only solution left to fix it now. #S386IsGoodForAmerica,1
1.28E+18,"#IndiaChinaFaceOff
 #india #IndiaChinaBorder #ChinaIndiaFaceoff 
#usa #news #breaking #breakingnews 
 #H1Bvisas #h1bvisa #H1B #IndiaChinaBorder #china #Trump #Galwan #TelanganaCovidTruth #telangana #Hyderabad #AndhraFightsCorona #NRI #oci #nonresidentindians #overseasindians https://t.co/pIvQqAjblh",-1
1.28E+18,RT @rohitns : At @SenatorDurbin How long will you deny #S386? #ILS386 #ILS386Rally #S386IsFair #S386CarRally #ILS386CarRally #COVID #SaturdayMotivation #SaturdayThoughts #PrideMonth  #Saturn #CarRallyForS386 #RallyForImmigrants #ILPOL #StandWithImmigrants #loveislove #ILPOL #HomeIsHere #H1B https://t.co/7mLIbxFaS1,-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,RT @rohitns : At @SenatorDurbin How long will you deny #S386? #ILS386 #ILS386Rally #S386IsFair #S386CarRally #ILS386CarRally #COVID #SaturdayMotivation #SaturdayThoughts #PrideMonth  #Saturn #CarRallyForS386 #RallyForImmigrants #ILPOL #StandWithImmigrants #loveislove #ILPOL #HomeIsHere #H1B https://t.co/7mLIbxFaS1,1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,Demystify impacts of recent #H1B policy changes with #immigration #attorney Min Ren this Wednesday at #CrossMindsAI live #career session! RSVP now: https://t.co/GLSpAHewVO,1
1.28E+18,"RT @wjraghu : With the sick immigration moratorium, there’s an opportunity to Pass #S386 to help immigrants and families waiting for decades. It’s simply cruel of @SenatorDurbin to BLOCK a bipartisan bill passed by the house. Release the hold &amp; be the immigrants hero.#ILS386Rally #h1bvisa #H1B https://t.co/S1U085QMGO",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,RT @sanjeev93882222 : Dear @SenMikeLee Please save #H1B family life and kids self deportation through passing #S386. Please discuss with @SenatorDurbin and resolve yr differences .,-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @wstock215 : Understanding @USCIS’ latest estimate of the #H1B population estimate (583,000 H-1B workers currently in US): the end result of a 15 year policy failure to make these smart, high-earning individuals into green card holders and US citizens 1/2 https://t.co/v1CIs7HHDP",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @NeilMunroDC : Business lobbies worry Pres. Trump will send the Fortune 500's army of 'bonded labor' back to India. 
That would be 300K jobs for American graduates, a huge boost for worker rights &amp; professional class, and a useful populist promise for 2021.
#H1B
https://t.co/uL2S1OxOUP",-1
1.28E+18,RT @SreeMuktevi : @SriGaussian @wstock215 @USCIS The broken and shortsighted system has flooded the state's with low skilled immigrants who can pick any job without LCA and steal jobs and blame high skilled #H1B @SenatorDurbin #S386 is the only solution left to fix it now. #S386IsGoodForAmerica,-1
1.28E+18,"RT @VBierschwale : time to quit staying at best western - they're using #h1b's instead of Americans in America - shame, shame, shame https://t.co/rPMBdpLGB4",0
1.28E+18,"RT @USTechEmployees : #WakeUpAmerica

Indian Immigrants silently taking advantage of the crisis. In the name of healthcare they want to import more cheap workers through #h1b &amp; #S386 fraud.

@realDonaldTrump @SenTomCotton @HawleyMO @SenTedCruz @SenThomTillis @senatemajldr  @FAIRImmigration @NumbersUSA https://t.co/VxPdfGsUEX",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",1
1.28E+18,RT @sanjeev93882222 : Dear @SenMikeLee Please save #H1B family life and kids self deportation through passing #S386. Please discuss with @SenatorDurbin and resolve yr differences .,1
1.28E+18,RT @william_r_kerr : A scary paper for our scary times … Kato and Sparber (https://t.co/Ceivjf4ZIy) study the reduction in the number of #H1B visas in 2004 on NEW student enrollment into US schools https://t.co/4WQTrerzGl,-1
1.28E+18,"RT @leeamshey : ""I’ve gone through my savings...through my 401(k). My unemployment last check is next week. I have.. $2,000...after that, I don’t know.”--Geoffrey Weglarz replaced by #H1B &amp; committed suicide: @senatemajldr @SpeakerPelosi @SenMikeLee @JohnCornyn @WCWOA @VP https://t.co/QMrmYzlTjf",-1
1.28E+18,"RT @wstock215 : Understanding @USCIS’ latest estimate of the #H1B population estimate (583,000 H-1B workers currently in US): the end result of a 15 year policy failure to make these smart, high-earning individuals into green card holders and US citizens 1/2 https://t.co/v1CIs7HHDP",-1
1.28E+18,@justinhorner @JoeDanaReports @RepRubenGallego @joangreeneaz @RepAndyBiggsAZ The congressman getting fat with big tech contributions to bring more Indian #h1b to replace american tech workers? Fat as he is he better hide or the virus will take him to big tech heaven lol,1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,RT @sanjeev93882222 : Dear @SenMikeLee Please save #H1B family life and kids self deportation through passing #S386. Please discuss with @SenatorDurbin and resolve yr differences .,1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @GCBCoalition : __Aging out #H4Dreamer Rutgers Univ.
__ASK @SenatorDurbin, WHY IS HE BLOCKING #S386 #HR1044?

@lisamurkowski @SenatorCollins @sendavidperdue @SenToddYoung @JohnCornyn @jimmykimmel @TheEllenShow @iamjohnoliver @cspan @AJC @USATODAY @politico @abc @LastWeekTonight @LeahLitman #H1B",-1
1.28E+18,"RT @GCBCoalition : __Aging out #H4Dreamer Rutgers Univ.
__ASK @SenatorDurbin,WHY IS HE BLOCKING #S386 #HR1044?

@NPR @washingtonpost @Suntimes @nytimes @WSJ @latimes @chicagotribune @CatoInstitute @MSNBC @Forbes @Reuters @AP @cbsnews @CNBC @NBCNews @thehill @CNN @HuffPost @guardian @priscialva #H1B",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @GCBCoalition : __Aging out #H4Dreamer Rutgers Univ.
__ASK @SenatorDurbin, WHY IS HE BLOCKING #S386 #HR1044?

@senatemajldr @SenSchumer @SenAmyKlobuchar @SenFeinstein @maziehirono @SenatorBaldwin @SenDuckworth @SenatorCantwell @PattyMurray @SenWarren @SenStabenow @SenatorShaheen @ChrisCoons #H1B",-1
1.28E+18,"#h1b #h4ead - did someone hide anything from you 
Also in which other country have you seen citizens being replaced by cheap foreigners ?
Never look at 1 side of picture, 
You are paying taxes as you get salary here, you and your family use us infrast- hospital, school etc https://t.co/qN7PiZTrq5",-1
1.28E+18,"RT @USTechWorkers : Senate candidate @jeffsessions railed against efforts from the Tennessee Valley Authority (TVA) to outsource IT jobs to H-1B visa dependent companies.

Sessions also called out his opponent @TTuberville for supporting these visa programs that harm American workers.
#Alabama #H1B https://t.co/PyBu8dueH5",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",1
1.28E+18,"RT @wstock215 : Understanding @USCIS’ latest estimate of the #H1B population estimate (583,000 H-1B workers currently in US): the end result of a 15 year policy failure to make these smart, high-earning individuals into green card holders and US citizens 1/2 https://t.co/v1CIs7HHDP",1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @USTechEmployees : There's simply nothing in this EO to protect American Workers. No steps have been taken to prevent #H1b fraud &amp; #S386 loophole.

https://t.co/k7hBNblmSK",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",1
1.28E+18,"RT @wjraghu : With the sick immigration moratorium, there’s an opportunity to Pass #S386 to help immigrants and families waiting for decades. It’s simply cruel of @SenatorDurbin to BLOCK a bipartisan bill passed by the house. Release the hold &amp; be the immigrants hero.#ILS386Rally #h1bvisa #H1B https://t.co/S1U085QMGO",-1
1.28E+18,"RT @wstock215 : Understanding @USCIS’ latest estimate of the #H1B population estimate (583,000 H-1B workers currently in US): the end result of a 15 year policy failure to make these smart, high-earning individuals into green card holders and US citizens 1/2 https://t.co/v1CIs7HHDP",-1
1.28E+18,#H1B #H4ead - why do you big words like #equality to sell something which is for your own interest #NoS386 - it's not merit based https://t.co/VYkaZe5c5Z,-1
1.28E+18,"RT @NeilMunroDC : Business lobbies worry Pres. Trump will send the Fortune 500's army of 'bonded labor' back to India. 
That would be 300K jobs for American graduates, a huge boost for worker rights &amp; professional class, and a useful populist promise for 2021.
#H1B
https://t.co/uL2S1OxOUP",-1
1.28E+18,"RT @NeilMunroDC : Trump's DHS admits Congress allows Fortune 500 CEOs to keep 600,000 #H1B (mostly semi-skilled) foreign graduates in US jobs.
Other pipelines push the #s above 1.3M, not counting many white-collar illegals.
Of course salaries are stagnant &amp; stocks are high
https://t.co/7Aeje5Qws9",-1
1.28E+18,RT @ConservativAZ : @ColumbiaBugle #H1B should never have gotten this far.,0
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @wstock215 : Understanding @USCIS’ latest estimate of the #H1B population estimate (583,000 H-1B workers currently in US): the end result of a 15 year policy failure to make these smart, high-earning individuals into green card holders and US citizens 1/2 https://t.co/v1CIs7HHDP",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @USTechWorkers : Senate candidate @jeffsessions railed against efforts from the Tennessee Valley Authority (TVA) to outsource IT jobs to H-1B visa dependent companies.

Sessions also called out his opponent @TTuberville for supporting these visa programs that harm American workers.
#Alabama #H1B https://t.co/PyBu8dueH5",-1
1.28E+18,"RT @wstock215 : Understanding @USCIS’ latest estimate of the #H1B population estimate (583,000 H-1B workers currently in US): the end result of a 15 year policy failure to make these smart, high-earning individuals into green card holders and US citizens 1/2 https://t.co/v1CIs7HHDP",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,RT @sanjeev93882222 : Dear @SenMikeLee Please save #H1B family life and kids self deportation through passing #S386. Please discuss with @SenatorDurbin and resolve yr differences .,-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @Captain22344547 : This guy is spot on. He is our HERO!
This #H1B ban has given a lot of legal, taxpaying immigrants a chance to go back and leave this vicious cycle of H1B renewals once and for all. 
@CNN @nytimes @CBSNews #maga 
@AILANational you have shot yourself in your own foot. Good luck! https://t.co/W7oATGtj6Z",-1
1.28E+18,"RT @wjraghu : With the sick immigration moratorium, there’s an opportunity to Pass #S386 to help immigrants and families waiting for decades. It’s simply cruel of @SenatorDurbin to BLOCK a bipartisan bill passed by the house. Release the hold &amp; be the immigrants hero.#ILS386Rally #h1bvisa #H1B https://t.co/S1U085QMGO",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @wjraghu : With the sick immigration moratorium, there’s an opportunity to Pass #S386 to help immigrants and families waiting for decades. It’s simply cruel of @SenatorDurbin to BLOCK a bipartisan bill passed by the house. Release the hold &amp; be the immigrants hero.#ILS386Rally #h1bvisa #H1B https://t.co/S1U085QMGO",-1
1.28E+18,"RT @sanjeev93882222 : Dear @SenatorDurbin #H1B Our family are so stressed. We just want to cry  but we can't slip up and show emotion.We are facing tremendous pressure because of your attitude toward #S386, think about and like so many family who is living us with fear of kids self deportation and job https://t.co/PhTLa8oICa",-1
1.28E+18,"@erenbali How can you start a company when you are on #H1B, is it allowed ? The law does not permit and you have to have show you are an employee in your own company? By detailing this you can help hundreds of #S386 backloggers to think new ways to get attention and create own company",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @behindwoods : '_________ ____ _____ __________ _______!? _____ ___ ______ ___________!'.. _____________ ______ '____________ __________' ___ ____!   

https://t.co/MOjEzQMdKP

#Jobs #india #h1b #employment https://t.co/ElqmM1ytIA",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @USTechWorkers : Senate candidate @jeffsessions railed against efforts from the Tennessee Valley Authority (TVA) to outsource IT jobs to H-1B visa dependent companies.

Sessions also called out his opponent @TTuberville for supporting these visa programs that harm American workers.
#Alabama #H1B https://t.co/PyBu8dueH5",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"RT @GCBCoalition : @SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,"@SenatorDurbin, 

#ILS386Rally TO:
__End Family Separation. 
__End Indentured Servitude. 
__End Deporting #H4 AGE OUT Children. Their #HomeIsHere.
__Separate is not Equality!
__Country of Birth is NOT a Skill.

__ Help #PassS386 #S386  #HR1044 

#HereToStay #H1B #Chicago #ILpol https://t.co/76BF2NHPSx",-1
1.28E+18,RT @sanjeev93882222 : Dear @SenMikeLee Please save #H1B family life and kids self deportation through passing #S386. Please discuss with @SenatorDurbin and resolve yr differences .,-1
1.28E+18,RT @SreeMuktevi : @SriGaussian @wstock215 @USCIS The broken and shortsighted system has flooded the state's with low skilled immigrants who can pick any job without LCA and steal jobs and blame high skilled #H1B @SenatorDurbin #S386 is the only solution left to fix it now. #S386IsGoodForAmerica,-1
1.28E+18,"RT @steve_wasko : what #indian CEO does first thing? 

He/She starts offshoring jobs to #india in the name of saving money! .. 

He/She has loyalty to #india, not #america!!  #h1b #s386",-1
1.28E+18,"RT @NeilMunroDC : Business lobbies worry Pres. Trump will send the Fortune 500's army of 'bonded labor' back to India. 
That would be 300K jobs for American graduates, a huge boost for worker rights &amp; professional class, and a useful populist promise for 2021.
#H1B
https://t.co/uL2S1OxOUP",-1
1.28E+18,RT @phsaravanan : @SenatorDurbin @BillPascrell @RepRoKhanna #S386IsFair #H1B #h1bvisa @Legl_Immigrant @immivoice @helpSiiA you better end it so that young ppl coming in during their mid 20's don't spend 10-15 years to realize that they still can't settle down with family and face uncertain future.. justice delayed is justice denied. 1/2,-1
1.28E+18,"RT @NeilMunroDC : Trump's DHS admits Congress allows Fortune 500 CEOs to keep 600,000 #H1B (mostly semi-skilled) foreign graduates in US jobs.
Other pipelines push the #s above 1.3M, not counting many white-collar illegals.
Of course salaries are stagnant &amp; stocks are high
https://t.co/7Aeje5Qws9",0
1.28E+18,RT @SreeMuktevi : @SriGaussian @wstock215 @USCIS The broken and shortsighted system has flooded the state's with low skilled immigrants who can pick any job without LCA and steal jobs and blame high skilled #H1B @SenatorDurbin #S386 is the only solution left to fix it now. #S386IsGoodForAmerica,1
1.28E+18,RT @rohitns : At @SenatorDurbin How long will you deny #S386? #ILS386 #ILS386Rally #S386IsFair #S386CarRally #ILS386CarRally #COVID #SaturdayMotivation #SaturdayThoughts #PrideMonth  #Saturn #CarRallyForS386 #RallyForImmigrants #ILPOL #StandWithImmigrants #loveislove #ILPOL #HomeIsHere #H1B https://t.co/7mLIbxFaS1,0
1.28E+18,"what #indian CEO does first thing? 

He/She starts offshoring jobs to #india in the name of saving money! .. 

He/She has loyalty to #india, not #america!!  #h1b #s386",-1
1.28E+18,RT @sanjeev93882222 : Dear @SenMikeLee Please save #H1B family life and kids self deportation through passing #S386. Please discuss with @SenatorDurbin and resolve yr differences .,1
1.28E+18,"RT @steve_wasko : “They will never let a black person, however, qualified, take up a high position in their companies,” she says. “Black Ugandans are always given low jobs.”  #h1b #s386 #Uganda 

If we don't control now #americans will be a slave to these #Indians in the next 50 years .",-1
1.28E+18,RT @steve_wasko : Treat #STEM as a Critical Infrastructure and abolish foreign country dependency! #H1B #s386 #India #indians,-1
1.28E+18,"RT @steve_wasko : All #americans scientist/professor who pushing #h1b and #s386 #J1 #OPT .. 

let me tell you by employing #indians #chinese you are doing a disservice to their own home country and you literally doing what #Trump wants. .#AmericaFirst. 

Not sure you liberal like it!!",1
1.28E+18,"RT @steve_wasko : To all Colleges or Universities  -

Either bring the price of the tuition down (same as #india) or send #h1b back home. 

Pick ONE!! 
#s386",-1
1.28E+18,"RT @steve_wasko : Highly Skilled != Python, JAVA, SQL, Angular Coder! #H1B",1
1.28E+18,"RT @steve_wasko : Every #h1b NOW without ME.. #america is doomed ..... __

The cemeteries are full of people who thought themselves indispensable.",-1
1.28E+18,RT @steve_wasko : #h1b/#j1 is a monster which is destroying #STEM #america,-1
1.28E+18,"RT @steve_wasko : .. and second, you guys don't have the backbone to fight back! you are getting exploited by @google @Microsoft @Cognizant @IBM but you keep taking it! 

Freedom is earned not GIVEN!!  A friendly advise.  #h1b #s386",-1
